KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
220.999,2018,Diésel,Jaén,5,Sí,Manual ,Blanco,Familiar,Peugeot,308,308 SW Style 1.6 BlueHDi 100,99 CV,Turismo familiar,184 km/h,11.8 s,3.6 l/100km,95g CO2/km,4585 mm / 1804 mm / 1470 mm,C,11.500€
117.609,2019,Gasolina,Granada,5,No,Manual ,Negro,Todoterreno,Jeep,Compass,Compass Night Eagle 1.4 MultiAir 103 kW (140 CV) 4x2,140 CV,Todoterreno,195 km/h,9.8 s,7.8 l/100km,149g CO2/km,4394 mm / 1819 mm / 1629 mm,C,19.900€
6.042,2022,Eléctrico,Manacor,4,Sí,Automático ,Otros,Utilitario,False,False,False,118 CV,False,False,False,False,False,False,False,23.500€
8.722,2022,Eléctrico,Manacor,3,Sí,Automático ,Gris,Utilitario,Fiat,500,500e 3+1 Icon 87 kW (118 CV),118 CV,Turismo,150 km/h,9 s,14.3 l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,23.000€
6.800,2022,Eléctrico,Manacor,4,Sí,Automático ,Blanco,Todoterreno,Fiat,500,500e 3+1 Icon 87 kW (118 CV),118 CV,Turismo,150 km/h,9 s,14.3 l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,23.000€
2.800,2022,Diésel,Manacor,4,Sí,Automático ,Blanco,Sedan,Alfa Romeo,Giulia,Giulia 2.2 Diesel 154 kW (210 CV) Veloce ATX Aut. 8 vel.,210 CV,Turismo,235 km/h,6.8 s,4.7 l/100km,122g CO2/km,4643 mm / 1860 mm / 1450 mm,C,40.000€
54.000,2021,Gasolina,Albacete,5,No,Automático ,Azul claro,Todoterreno,Volkswagen,T-Roc,T-Roc Advance Style 1.5 TSI 110 kW (150 CV) DSG 7 vel.,150 CV,Todoterreno,205 km/h,8.4 s,6.8 l/100km,124g CO2/km,4234 mm / 1819 mm / 1573 mm,C,26.400€
9.900,2021,Gasolina,Albacete,5,No,Manual ,Gris,Familiar,Volkswagen,Golf,Golf Cabrio Highline 1.6 100 CV,90 CV,Descapotable,185 km/h,11.9 s,8 l/100km,g CO2/km,4081 mm / 1695 mm / 1425 mm,Sin etiqueta,23.900€
28.000,2020,Gasolina,Albacete,5,Sí,Manual ,Rojo,Todoterreno,SEAT,Arona,Arona 1.0 TSI 70 kW (95 CV) Start/Stop Style GO,95 CV,Todoterreno,173 km/h,11.4 s,5.6 l/100km,g CO2/km,4138 mm / 1780 mm / 1552 mm,C,18.900€
38.000,2020,Gasolina,Albacete,5,Sí,Manual ,Negro,Todoterreno,SEAT,Arona,Arona 1.0 TSI 81 kW (110 CV) Start/Stop Xcellence,110 CV,Todoterreno,190 km/h,10.3 s,5.2 l/100km,g CO2/km,4138 mm / 1780 mm / 1552 mm,C,20.900€
15.500,2020,Gasolina,Albacete,5,Sí,Automático ,Negro,Todoterreno,SEAT,Arona,Arona 1.0 EcoTSI 85 kW (115 CV) DSG 7 vel. Start/Stop Style,110 CV,Todoterreno,182 km/h,10 s,5 l/100km,113g CO2/km,4138 mm / 1780 mm / 1552 mm,C,22.950€
50.000,2022,Diésel,Albacete,5,Sí,Manual ,Blanco,Berlina,Renault,Megane,Mégane Berlina Intens Blue dCi 85 kW (115 CV),115 CV,Turismo,190 km/h,11.1 s,4.6 l/100km,g CO2/km,4359 mm / 1814 mm / 1447 mm,C,22.400€
49.000,2019,Gasolina,Albacete,5,Sí,Manual ,Gris,Todoterreno,Opel,Crossland X,Crossland X Excellence 1.2 Turbo Start&Stop 96 kW (130 CV),130 CV,Monovolumen,206 km/h,9.1 s,5.1 l/100km,116g CO2/km,4212 mm / 1765 mm / 1605 mm,C,16.400€
44.600,2019,Gasolina,Albacete,5,Sí,Manual ,Blanco,Berlina,Opel,Corsa,Corsa 5p Color Edition 1.4 100 CV,90 CV,Turismo,180 km/h,11.9 s,5.7 l/100km,134g CO2/km,3999 mm / 1737 mm / 1488 mm,C,13.900€
29.900,2021,Gasolina,Albacete,5,Sí,Manual ,Negro,Berlina,Opel,Corsa,Corsa 1.2T 74 kW (100 CV) GS Line +,100 CV,Turismo,188 km/h,9.9 s,5.2 l/100km,g CO2/km,4060 mm / 1765 mm / 1435 mm,C,16.950€
400,2022,Diésel,Albacete,5,Sí,Manual ,Gris,Todoterreno,Jeep,Renegade,Renegade Opening Edition 1.6 MultiJet II 120 CV Stop&Start 4x2,130 CV,Todoterreno,187 km/h,10.2 s,4.6 l/100km,120g CO2/km,4255 mm / 1805 mm / 1667 mm,C,28.400€
29.000,2020,Diésel,Albacete,5,No,Automático ,Negro,Todoterreno,Jeep,Compass,Compass Night Eagle 2.0 MultiJet 103 kW (140 CV) 4x4 Auto,140 CV,Todoterreno,190 km/h,10.5 s,6.3 l/100km,166g CO2/km,4394 mm / 1819 mm / 1647 mm,C,30.900€
28.000,2021,Diésel,Albacete,5,Sí,Manual ,Blanco,Todoterreno,Jeep,Compass,Compass Business 1.6 MultiJet 88 kW (120 CV) 4x2,130 CV,Todoterreno,188 km/h,10.7 s,4.4 l/100km,117g CO2/km,4394 mm / 1819 mm / 1629 mm,C,30.900€
10,2022,Híbrido (Gasolina),Albacete,5,No,Automático ,Gris,Todoterreno,Jeep,Compass,Compass Limited 4xe 1.3 PHEV 140 kW (190 CV) AWD,190 CV,Todoterreno,183 km/h,7.9 s,1.9 l/100km,g CO2/km,4404 mm / 1874 mm / 1649 mm,Cero,42.900€
260,2022,Híbrido (Gasolina),Albacete,5,No,Automático ,Rojo,Todoterreno,Jeep,Compass,Compass Limited 4xe 1.3 PHEV 140 kW (190 CV) AWD,190 CV,Todoterreno,183 km/h,7.9 s,1.9 l/100km,g CO2/km,4404 mm / 1874 mm / 1649 mm,Cero,38.900€
5,2022,Gasolina,Albacete,5,No,Manual ,Blanco,Todoterreno,Jeep,Compass,Compass Night Eagle 1.3 GSE T4 96 kW (130 CV),130 CV,Todoterreno,192 km/h,10.3 s,6.9 l/100km,g CO2/km,4394 mm / 1819 mm / 1624 mm,C,32.900€
33.400,2021,Gasolina,Albacete,5,Sí,Manual ,Negro,Todoterreno,Jeep,Compass,Compass Sport 1.3 GSE T4 96 kW (130 CV),130 CV,Todoterreno,192 km/h,10.3 s,6.6 l/100km,g CO2/km,4394 mm / 1819 mm / 1624 mm,C,30.900€
6.000,2021,Gasolina,Albacete,5,Sí,Automático ,Blanco,Todoterreno,Jeep,Compass,Compass Limited 1.3 GSE T4 110 kW (150 CV) DCT,150 CV,Todoterreno,200 km/h,9.2 s,6.9 l/100km,g CO2/km,4394 mm / 1819 mm / 1624 mm,C,32.400€
10,2022,Gasolina,Albacete,5,Sí,Automático ,Blanco,Todoterreno,False,False,False,130 CV,False,False,False,False,False,False,False,37.900€
27.000,2021,Gasolina,Albacete,5,Sí,Manual ,Gris,Todoterreno,Hyundai,Kona,Kona 1.0 T-GDI 88 kW (120 CV) 4x2 Essence,120 CV,Todoterreno,181 km/h,12 s,6.3 l/100km,120g CO2/km,4165 mm / 1800 mm / 1550 mm,C,21.490€
39.400,2020,Diésel,Albacete,5,Sí,Manual ,Gris,Berlina,Fiat,Tipo,Tipo SW 1.3 Multijet II 70 kW (95 CV) Mirror,95 CV,Turismo familiar,180 km/h,12.9 s,4.6 l/100km,103g CO2/km,4571 mm / 1792 mm / 1514 mm,C,17.900€
40.000,2019,Diésel,Albacete,5,Sí,Manual ,Bronce,Berlina,Fiat,Tipo,Tipo 5p 1.3 Multijet II 70 kW (95 CV) Easy,95 CV,Turismo,180 km/h,12 s,3.7 l/100km,99g CO2/km,4368 mm / 1792 mm / 1495 mm,C,15.900€
30.000,2017,Diésel,Albacete,5,No,Manual ,Gris,Familiar,Fiat,Tipo,Tipo SW 1.6 Multijet II 88 kW (120 CV) Easy,120 CV,Turismo familiar,200 km/h,10.1 s,3.7 l/100km,98g CO2/km,4571 mm / 1792 mm / 1514 mm,C,16.900€
43.430,2020,Diésel,Albacete,5,Sí,Manual ,Rojo,Familiar,Fiat,Tipo,Tipo 5p 1.3 Multijet II 70 kW (95 CV) Mirror,95 CV,Turismo,181 km/h,12.5 s,4.2 l/100km,107g CO2/km,4368 mm / 1792 mm / 1495 mm,C,15.900€
5,2022,Gasolina,Albacete,5,Sí,Manual ,Blanco,Familiar,Fiat,Tipo,Tipo RED 1.0 T3 73 CV (100 CV),100 CV,Turismo,183 km/h,12.2 s,5.7 l/100km,g CO2/km,4386 mm / 1802 mm / 1556 mm,C,17.900€
5,2022,Gasolina,Albacete,5,Sí,Manual ,Gris,Berlina,Fiat,Panda,Panda 1.0 Hybrid 51 kW (70 CV),70 CV,Turismo,164 km/h,13.9 s,5.2 l/100km,g CO2/km,3653 mm / 1643 mm / 1551 mm,ECO,15.600€
5,2022,Gasolina,Albacete,5,Sí,Manual ,Negro,Berlina,Fiat,Panda,Panda 1.0 Hybrid 51 kW (70 CV),70 CV,Turismo,164 km/h,13.9 s,5.2 l/100km,g CO2/km,3653 mm / 1643 mm / 1551 mm,ECO,15.600€
5,2022,Gasolina,Albacete,5,Sí,Manual ,Rojo,Berlina,Fiat,Panda,Panda 1.0 Hybrid 51 kW (70 CV),70 CV,Turismo,164 km/h,13.9 s,5.2 l/100km,g CO2/km,3653 mm / 1643 mm / 1551 mm,ECO,15.800€
5,2022,Gasolina,Albacete,5,Sí,Manual ,Blanco,Berlina,Fiat,Panda,Panda 1.0 Hybrid 51 kW (70 CV),70 CV,Turismo,164 km/h,13.9 s,5.2 l/100km,g CO2/km,3653 mm / 1643 mm / 1551 mm,ECO,15.600€
5,2022,Diésel,Albacete,5,Sí,Manual ,Rojo,Todoterreno,Fiat,500X,500X 1.6 MultiJet 88 kW (120 CV) Cross,130 CV,Todoterreno,186 km/h,10.7 s,4.9 l/100km,121g CO2/km,4269 mm / 1796 mm / 1595 mm,C,24.900€
5,2022,Híbrido (Gasolina),Albacete,5,Sí,Automático ,Negro,Todoterreno,False,False,False,130 CV,False,False,False,False,False,False,False,29.900€
5,2022,Híbrido (Gasolina),Albacete,5,Sí,Automático ,Blanco,Todoterreno,False,False,False,130 CV,False,False,False,False,False,False,False,29.900€
5,2023,Gasolina,Albacete,5,Sí,Manual ,Blanco,Todoterreno,Fiat,500X,500X 1.0 Firefly Turbo 88 kW (120 CV) Cross,120 CV,Todoterreno,188 km/h,10.9 s,6 l/100km,131g CO2/km,4269 mm / 1796 mm / 1595 mm,C,25.900€
5,2022,Eléctrico,Albacete,4,Sí,Automático ,Blanco,Berlina,False,False,False,118 CV,False,False,False,False,False,False,False,23.800€
5,2022,Gasolina,Albacete,2,No,Manual ,Azul,Cabriolet,Fiat,500,Bravo 80 16v SX,70 CV,Turismo,173 km/h,12.5 s,6.8 l/100km,g CO2/km,4025 mm / 1755 mm / 1420 mm,Sin etiqueta,18.990€
5,2022,Eléctrico,Albacete,3,No,Automático ,Gris,Berlina,Fiat,500,500e 3+1 Icon 87 kW (118 CV),118 CV,Turismo,150 km/h,9 s,14.3 l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,28.700€
5,2022,Gasolina,Albacete,3,No,Manual ,Verde,Berlina,Fiat,500,500 1.2 51 kW (69 CV) Dolcevita,69 CV,Turismo,160 km/h,12.9 s,4.8 l/100km,108g CO2/km,3571 mm / 1627 mm / 1488 mm,C,19.950€
5,2022,Gasolina,Albacete,3,Sí,Manual ,Rojo,Berlina,Fiat,500,500 RED 1.0 Hybrid 51 kW (70 CV),70 CV,Turismo,167 km/h,13.8 s,4.7 l/100km,g CO2/km,3571 mm / 1627 mm / 1488 mm,ECO,20.800€
5,2022,Gasolina,Albacete,3,Sí,Manual ,Azul,Berlina,Fiat,500,500 Cult 1.0 Hybrid 51 kW (70 CV),70 CV,Turismo,167 km/h,13.8 s,4.6 l/100km,g CO2/km,3571 mm / 1627 mm / 1488 mm,ECO,16.900€
39.000,2021,Gasolina,Albacete,3,No,Manual ,Gris,Berlina,Fiat,500,500 Lounge 1.2 69 CV,69 CV,Turismo,160 km/h,12.9 s,5.1 l/100km,119g CO2/km,3546 mm / 1627 mm / 1488 mm,C,14.900€
5,2022,Gasolina,Albacete,3,Sí,Manual ,Negro,Berlina,Fiat,500,500 Dolcevita 1.0 Hybrid 51 kW (70 CV),70 CV,Turismo,167 km/h,13.8 s,5.1 l/100km,g CO2/km,3571 mm / 1627 mm / 1488 mm,ECO,20.050€
49.000,2021,Gasolina,Albacete,5,No,Automático ,Verde,Todoterreno,Cupra,Formentor,Formentor 1.5 TSI 110 kW (150 CV) DSG 7 vel.,150 CV,Todoterreno,203 km/h,8.9 s,6.8 l/100km,g CO2/km,4450 mm / 1839 mm / 1520 mm,C,31.400€
56.600,2021,Gasolina,Albacete,5,Sí,Manual ,Gris,Berlina,Citroen,C3,C3 PureTech 82 Shine,83 CV,Turismo,169 km/h,13.3 s,4.7 l/100km,109g CO2/km,3996 mm / 1749 mm / 1474 mm,C,16.950€
275.000,2010,Diésel,Albacete,5,No,Manual ,Azul,Todoterreno,BMW,X3,X3 xDrive20d,177 CV,Todoterreno,206 km/h,8.9 s,6.5 l/100km,172g CO2/km,4569 mm / 1853 mm / 1674 mm,B,13.400€
52.600,2017,Diésel,Albacete,5,No,Automático ,Negro,Todoterreno,Alfa Romeo,Stelvio,Stelvio Super 2.2 Diesel 133 kW (180 CV) AT8 Q4,180 CV,Todoterreno,210 km/h,7.6 s,4.8 l/100km,127g CO2/km,4687 mm / 1903 mm / 1671 mm,C,29.900€
5,2022,Gasolina,Albacete,3,Sí,Manual ,Negro,Berlina,Abarth,500,595 Competizione 1.4 16v T-JET 180 CV,180 CV,Turismo,225 km/h,6.7 s,6 l/100km,139g CO2/km,3657 mm / 1627 mm / 1485 mm,C,37.900€
5,2022,Gasolina,Albacete,3,No,Manual ,Gris,Berlina,Abarth,500,595C Competizione 1.4 16v T-JET 180 CV,180 CV,Descapotable,225 km/h,6.7 s,6 l/100km,139g CO2/km,3657 mm / 1627 mm / 1485 mm,C,35.190€
30.800,2019,Gasolina,Huesca,5,Sí,Manual ,Blanco,Berlina,Peugeot,208,208 5p Tech Edition 1.2 PureTech 110 S&S,110 CV,Turismo,188 km/h,9.6 s,4.6 l/100km,106g CO2/km,3973 mm / 1739 mm / 1460 mm,C,16.400€
81.000,2017,Gas Licuado (GLP),Huesca,5,Sí,Manual ,Gris,Berlina,Opel,Corsa,Corsa 5p Selective 1.4 GLP 66 kW (90 CV),90 CV,Turismo,175 km/h,13.9 s,7 l/100km,114g CO2/km,4021 mm / 1746 mm / 1481 mm,ECO,12.900€
8.500,2022,Gasolina,Huesca,5,Sí,Automático ,Gris,Todoterreno,Jeep,Renegade,Renegade 1.4 MultiAir 140 CV Longitude 4x2 DDCT,150 CV,Todoterreno,181 km/h,11 s,5.9 l/100km,137g CO2/km,4255 mm / 1805 mm / 1667 mm,C,27.900€
10,2022,Diésel,Huesca,4,Sí,Automático ,Blanco,Pickup,Jeep,Gladiator,Gladiator Overland 3.0 Diesel 194 kW (264 CV) 4x4,264 CV,Pick Up,177 km/h,8.6 s,9.5 l/100km,g CO2/km,5591 mm / 1894 mm / 1843 mm,C,67.500€
68.110,2019,Diésel,Huesca,5,Sí,Automático ,Negro,Todoterreno,Jeep,Compass,Compass Night Eagle 2.0 MultiJet 103 kW (140 CV) 4x4 Auto,140 CV,Todoterreno,190 km/h,10.5 s,6.3 l/100km,166g CO2/km,4394 mm / 1819 mm / 1647 mm,C,28.900€
45.500,2020,Diésel,Huesca,5,Sí,Manual ,Rojo,Berlina,Fiat,Tipo,Tipo 5p 1.3 Multijet II 70 kW (95 CV) Mirror,95 CV,Turismo,181 km/h,12.5 s,4.2 l/100km,107g CO2/km,4368 mm / 1792 mm / 1495 mm,C,14.500€
55.647,2020,Diésel,Huesca,5,Sí,Manual ,Rojo,Berlina,Fiat,Tipo,Tipo 5p 1.3 Multijet II 70 kW (95 CV) Mirror,95 CV,Turismo,181 km/h,12.5 s,4.2 l/100km,107g CO2/km,4368 mm / 1792 mm / 1495 mm,C,15.500€
34.100,2020,Diésel,Huesca,5,Sí,Manual ,Blanco,Berlina,Fiat,Tipo,Tipo 5p 1.3 Multijet II 70 kW (95 CV) Mirror,95 CV,Turismo,181 km/h,12.5 s,4.2 l/100km,107g CO2/km,4368 mm / 1792 mm / 1495 mm,C,15.500€
10,2022,Híbrido (Gasolina),Huesca,5,Sí,Automático ,Gris,Berlina,Fiat,Tipo,Tipo SW RED 1.5 Hybrid 96 kW (130 CV) DCT,130 CV,Turismo familiar,199 km/h,9.4 s,5.3 l/100km,g CO2/km,4583 mm / 1802 mm / 1548 mm,ECO,24.900€
34.726,2019,Gasolina,Huesca,5,Sí,Manual ,Blanco,Berlina,Fiat,Panda,Panda Easy 1.2 51 kW (69 CV),69 CV,Turismo,164 km/h,14.2 s,5.1 l/100km,120g CO2/km,3653 mm / 1643 mm / 1551 mm,C,12.900€
10,2022,Eléctrico,Huesca,4,Sí,Automático ,Blanco,Vehículo,False,False,False,136 CV,False,False,False,False,False,False,False,32.500€
10,2022,Diésel,Huesca,5,Sí,Manual ,Blanco,Todoterreno,Fiat,500X,500X 1.6 MultiJet 88 kW (120 CV) Cross,130 CV,Todoterreno,186 km/h,10.7 s,4.9 l/100km,121g CO2/km,4269 mm / 1796 mm / 1595 mm,C,23.900€
37.032,2019,Gasolina,Huesca,3,Sí,Manual ,Azul,Berlina,Fiat,500,500 Lounge 1.2 69 CV,69 CV,Turismo,160 km/h,12.9 s,5.1 l/100km,119g CO2/km,3546 mm / 1627 mm / 1488 mm,C,12.900€
20.500,2019,Gasolina,Huesca,3,Sí,Manual ,Blanco,Berlina,Fiat,500,500 Lounge 1.2 69 CV,69 CV,Turismo,160 km/h,12.9 s,5.1 l/100km,119g CO2/km,3546 mm / 1627 mm / 1488 mm,C,12.900€
26.844,2021,Híbrido (Gasolina),Huesca,3,Sí,Manual ,Blanco,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,14.500€
32.306,2021,Híbrido (Gasolina),Huesca,3,Sí,Manual ,Azul,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,15.200€
30.100,2018,Gasolina,Huesca,5,Sí,Automático ,Rojo,Berlina,Citroen,C3,C3 PureTech 110 S&S EAT6 Feel,110 CV,Turismo,188 km/h,9.8 s,4.9 l/100km,110g CO2/km,3996 mm / 1749 mm / 1474 mm,C,16.900€
40.973,2018,Diésel,Huesca,5,Sí,Manual ,Blanco,Vehículo,Citroen,Berlingo,Berlingo Multispace Feel BlueHDi 100,100 CV,Vehículo comercial,166 km/h,12.4 s,4.3 l/100km,113g CO2/km,4384 mm / 1810 mm / 1801 mm,C,18.900€
10,2022,Diésel,Huesca,5,Sí,Automático ,Azul,Todoterreno,Alfa Romeo,Stelvio,Stelvio 2.2 Diesel 140 kW (190 CV) Sprint Q4,190 CV,Todoterreno,210 km/h,7.6 s,6 l/100km,g CO2/km,4687 mm / 1903 mm / 1693 mm,C,49.900€
206.000,2007,Diésel,Griñón,4,Sí,Automático ,Azul claro,Sedan,Mercedes-Benz,Clase S,S 320 CDI 4Matic,235 CV,Turismo,245 km/h,7.8 s,8.7 l/100km,227g CO2/km,5076 mm / 1871 mm / 1473 mm,B,14.790€
105.000,2011,Diésel,Griñón,4,Sí,Manual ,Negro,Sedan,Mercedes-Benz,Clase C,C 200 CDI Berlina,136 CV,Turismo,208 km/h,11.7 s,6.1 l/100km,160g CO2/km,4526 mm / 1728 mm / 1426 mm,B,12.990€
25.500,2019,Gasolina,Griñón,2,Sí,Manual ,Rojo,Cabriolet,Mazda,MX-5,MX-5 RF 2.0 SKYACTIV-G 2.0 135 kW (184 CV) i-Stop & i-Eloop Zenith,183 CV,Descapotable,220 km/h,6.8 s,6.9 l/100km,156g CO2/km,3915 mm / 1735 mm / 1230 mm,C,30.990€
150.000,2016,Diésel,Griñón,4,Sí,Automático ,Gris-negro,Sedan,BMW,5 Series,530d Touring Aut.,258 CV,Turismo familiar,248 km/h,6.1 s,5.5 l/100km,145g CO2/km,4907 mm / 1860 mm / 1462 mm,B,26.990€
270.000,2008,Diésel,Griñón,2,Sí,Automático ,Gris-negro,Deportivo,BMW,3 Series,325d Coupé Aut.,197 CV,Coupé,236 km/h,7.5 s,6.2 l/100km,164g CO2/km,4580 mm / 1782 mm / 1395 mm,B,10.990€
149.000,2013,Diésel,Griñón,4,Sí,Manual ,Blanco,Sedan,BMW,3 Series,318d Berlina,142 CV,Turismo,210 km/h,9.3 s,4.7 l/100km,123g CO2/km,4520 mm / 1817 mm / 1421 mm,B,13.490€
90.000,2014,Diésel,Griñón,5,Sí,Manual ,Gris claro,Berlina,BMW,1 Series,120d 5p,183 CV,Turismo,228 km/h,7.2 s,4.5 l/100km,119g CO2/km,4324 mm / 1765 mm / 1421 mm,B,16.490€
4.057,2021,Híbrido (Gasolina),Málaga,5,Sí,Automático ,Gris,Berlina,Toyota,C-HR,C-HR 125H Advance,,Todoterreno,170 km/h,11 s,4.9 l/100km,86g CO2/km,4390 mm / 1795 mm / 1555 mm,ECO,24.500€
195.899,2010,Diésel,Monte Jaque,5,Sí,Manual ,Blanco,Berlina,Toyota,Yaris,Yaris 5p 1.4 D-4D Live,90 CV,Turismo,175 km/h,10.7 s,4.1 l/100km,109g CO2/km,3785 mm / 1695 mm / 1530 mm,B,5.995€
100.101,2012,Gasolina,Monte Jaque,5,Sí,Manual ,Blanco,Berlina,Toyota,Aygo,Aygo 5p 1.0 VVT-i,68 CV,Turismo,157 km/h,14.2 s,4.6 l/100km,109g CO2/km,3405 mm / 1615 mm / 1465 mm,C,5.995€
95.121,2009,Gasolina,Monte Jaque,5,Sí,Manual ,Blanco,Berlina,SEAT,Ibiza,Ibiza 5p Reference 1.4 16v 85 CV,85 CV,Turismo,175 km/h,12.2 s,5.9 l/100km,139g CO2/km,4052 mm / 1693 mm / 1445 mm,C,5.500€
155.899,2009,Diésel,Monte Jaque,3,Sí,Manual ,Blanco,Berlina,SEAT,Ibiza,Ibiza 3p 1.4 TDI 80 CV DPF Ecomotive,80 CV,Turismo,177 km/h,12.8 s,3.8 l/100km,99g CO2/km,3977 mm / 1698 mm / 1441 mm,B,5.500€
113.121,2008,Diésel,Monte Jaque,5,Sí,Manual ,Rojo,Berlina,Renault,Clio,Clio Campus 5p 1.5 dCi 85cv,85 CV,Turismo,176 km/h,11.2 s,4.2 l/100km,111g CO2/km,3812 mm / 1639 mm / 1417 mm,B,4.995€
225.121,2003,Diésel,Monte Jaque,4,Sí,Manual ,Azul,Berlina,Mercedes-Benz,Clase C,C 220 CDI Berlina,150 CV,Turismo,220 km/h,10.3 s,6.2 l/100km,g CO2/km,4526 mm / 1728 mm / 1426 mm,Sin etiqueta,5.500€
180.161,2005,Diésel,Monte Jaque,5,Sí,Manual ,Negro,Berlina,False,False,False,90 CV,False,False,False,False,False,False,False,4.995€
125.995,2015,Gasolina,Monte Jaque,5,Sí,Manual ,Blanco,Berlina,Citroen,C3,C3 Collection PureTech 82,82 CV,Turismo,174 km/h,12.3 s,4.6 l/100km,107g CO2/km,3941 mm / 1728 mm / 1524 mm,C,6.995€
23.333,2021,Gasolina,Monte Jaque,False,No,Automático ,Gris-negro,Berlina,False,False,False,240 CV,False,False,False,False,False,False,False,34.666€
195.000,2018,Diésel,Viladecans,False,Sí,Manual ,Negro,Vehículo,Volkswagen,Transporter,Bora Highline 1.9 TDI 115 CV 4Motion,,Turismo,192 km/h,11.1 s,6.1 l/100km,g CO2/km,4376 mm / 1735 mm / 1444 mm,Sin etiqueta,24.900€
165.000,2018,Diésel,Viladecans,False,No,Manual ,Blanco,Furgoneta,Volkswagen,Transporter,Bora Highline 1.9 TDI 115 CV 4Motion,102 CV,Turismo,192 km/h,11.1 s,6.1 l/100km,g CO2/km,4376 mm / 1735 mm / 1444 mm,Sin etiqueta,23.900€
255.468,2005,Diésel,Lugo,5,Sí,Manual ,Negro,Berlina,Volkswagen,Golf,Golf 5p Sportline 1.9 TDI 105 CV,104 CV,Turismo,187 km/h,11.3 s,5 l/100km,135g CO2/km,4204 mm / 1759 mm / 1470 mm,B,6.999€
153.740,2009,Gasolina,Lugo,5,Sí,Manual ,Blanco,Berlina,SEAT,Ibiza,Ibiza 5p 1.4 16V Sport,85 CV,Turismo,174 km/h,13.2 s,6.5 l/100km,g CO2/km,3953 mm / 1698 mm / 1441 mm,B,7.999€
108.036,2016,Diésel,Lugo,5,Sí,Manual ,Gris claro,Berlina,Renault,Megane,Mégane Berlina Intens Energy dCi 81 kW (110 CV),110 CV,Turismo,187 km/h,11.3 s,3.7 l/100km,95g CO2/km,4359 mm / 1814 mm / 1447 mm,C,13.999€
113.459,2015,Diésel,Lugo,5,Sí,Manual ,Negro,Berlina,Peugeot,308,308 5p Active 1.6 BlueHDi 120 MBC,119 CV,Turismo,196 km/h,9.7 s,3.1 l/100km,82g CO2/km,4253 mm / 1804 mm / 1457 mm,C,13.900€
180.491,2013,Diésel,Lugo,5,Sí,Manual ,Blanco,Monovolumen,False,False,False,95 CV,False,False,False,False,False,False,False,8.999€
167.000,2017,Diésel,Lugo,4,Sí,Manual ,Blanco,Furgoneta,False,False,False,75 CV,False,False,False,False,False,False,False,8.999€
142.959,2015,Diésel,Lugo,5,Sí,Manual ,Negro,Berlina,Ford,Focus,Focus Sportbreak Titanium 1.5 TDCi 120 CV Auto-Start-Stop,119 CV,Turismo familiar,193 km/h,10.7 s,3.8 l/100km,98g CO2/km,4556 mm / 1823 mm / 1505 mm,C,11.999€
45.082,2019,Diésel,Lugo,5,Sí,Automático ,Blanco,Todoterreno,Audi,Q2,Q2 design edition 1.6 TDI 85kW (116 CV) S tronic 7 vel.,115 CV,Todoterreno,197 km/h,10.5 s,4.3 l/100km,113g CO2/km,4191 mm / 1794 mm / 1538 mm,C,21.999€
104.107,2019,Diésel,Rivas Vaciamadrid,5,Sí,Automático ,Negro,Berlina,Volkswagen,Tiguan,Tiguan Sport DSG 2.0 TDI 140 CV 4Motion,150 CV,Todoterreno,184 km/h,10.5 s,6.4 l/100km,169g CO2/km,4427 mm / 1809 mm / 1686 mm,B,27.890€
9,2022,Eléctrico,Rivas Vaciamadrid,5,Sí,Automático ,Gris-negro,Todoterreno,Volkswagen,ID.4,ID.4 Pure Performance 125 kW (170 CV) 52 kWh,170 CV,Todoterreno,160 km/h,9 s,16.8 l/100km,0g CO2/km,4584 mm / 1852 mm / 1612 mm,Cero,36.990€
8.300,2022,Gasolina,Rivas Vaciamadrid,2,Sí,Automático ,Rojo,Deportivo,Toyota,SUPRA,GR Supra Pure 2.0 Turbo 190 kW (258 CV) Aut.,258 CV,Coupé,250 km/h,5.2 s,7.3 l/100km,g CO2/km,4379 mm / 1854 mm / 1292 mm,C,54.990€
13.166,2019,Gasolina,Rivas Vaciamadrid,4,Sí,Manual ,Azul,Berlina,Subaru,IMPREZA,WRX STI 2.5 Rally Edition,300 CV,Turismo,255 km/h,5.2 s,10.9 l/100km,252g CO2/km,4595 mm / 1795 mm / 1475 mm,C,57.990€
119.280,2018,Diésel,Rivas Vaciamadrid,5,Sí,Automático ,Negro,Todoterreno,Porsche,Macan,Macan S Diesel (neumáticos todo tiempo),258 CV,Todoterreno,230 km/h,6.3 s,6.1 l/100km,159g CO2/km,4697 mm / 1923 mm / 1624 mm,B,48.890€
121.179,2016,Gasolina,Rivas Vaciamadrid,5,Sí,Automático ,Violeta,Familiar,Mini,Clubman,Cooper S Clubman Aut. 8 vel.,192 CV,Turismo,228 km/h,7.1 s,5.8 l/100km,134g CO2/km,4253 mm / 1800 mm / 1441 mm,C,19.290€
