KM,Año,Combustible,Ciudad,Nº puertas,Garantía,Cambio,Color,Carrocería,Marca,Modelo,Versión,Potencia,Tipo de carrocería,Velocidad máxima,Aceleracion,Consumo,Emisiones,Dimensiones,Etiqueta medioambiental,Precio
89.864,2015,Diésel,Salamanca,5,Sí,Manual ,Blanco,Monovolumen,False,False,False,75 CV,False,False,False,False,False,False,False,8.990€
25.416,2022,Híbrido (Gasolina),San Fernando de Henares,5,Sí,Manual ,Azul,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,11.390€
49.151,2016,Diésel,Madrid,5,Sí,Manual ,Verde,Todoterreno,Fiat,500X,500X Cross 1.6 Multijet 88 kW (120 CV) 4x2,120 CV,Todoterreno,186 km/h,10.5 s,4.1 l/100km,109g CO2/km,4273 mm / 1796 mm / 1608 mm,C,14.990€
116.155,2015,Gasolina,Málaga,5,Sí,Manual ,Blanco,Todoterreno,Fiat,500X,500X Lounge 1.4 MultiAir 103 kW (140 CV) 4x2,140 CV,Todoterreno,190 km/h,9.8 s,6 l/100km,139g CO2/km,4248 mm / 1796 mm / 1600 mm,C,12.990€
45.567,2021,Diésel,Alicante,5,Sí,Manual ,Gris,Todoterreno,Fiat,500X,500X 1.6 MultiJet 88 kW (120 CV) Cross,130 CV,Todoterreno,186 km/h,10.7 s,4.9 l/100km,121g CO2/km,4269 mm / 1796 mm / 1595 mm,C,17.490€
17.383,2023,Híbrido (Gasolina),Ciudad Real,3,Sí,Manual ,Gris,Berlina,False,False,False,70 CV,False,False,False,False,False,False,False,16.990€
5.900,2021,Eléctrico,Pamplona,4,Sí,Automático ,Otros,Berlina,Fiat,500,500e 3+1 Icon 87 kW (118 CV),118 CV,Turismo,150 km/h,9 s,14.3 l/100km,0g CO2/km,3632 mm / 1683 mm / 1527 mm,Cero,22.490€
37.506,2021,Híbrido (Gasolina),Bellreguard,2,Sí,Manual ,Otros,Cabriolet,False,False,False,70 CV,False,False,False,False,False,False,False,13.990€
69.000,2018,Diésel,Badalona,5,Sí,Manual ,Gris,Berlina,DS,5,5 BlueHDi 150 S&S Performance Line,150 CV,Turismo,205 km/h,9.9 s,4.3 l/100km,113g CO2/km,4530 mm / 1871 mm / 1505 mm,C,16.990€
108.162,2019,Gas Licuado (GLP),Sevilla,5,Sí,Manual ,Gris,Berlina,Dacia,Sandero,Sandero Laureate TCE 66 kW (90 CV) GLP,90 CV,Turismo,175 km/h,11.3 s,3.5 l/100km,98g CO2/km,4069 mm / 1733 mm / 1519 mm,ECO,9.980€
19.990,2020,Gasolina,Castellón,5,Sí,Manual ,Otros,Berlina,Dacia,Sandero,Sandero Serie Limitada Aniversario TCE 74 kW (100 CV) GLP,91 CV,Turismo,180 km/h,12.4 s,4.3 l/100km,104g CO2/km,4089 mm / 1761 mm / 1615 mm,ECO,13.490€
59.760,2021,Diésel,Sevilla,5,Sí,Manual ,Gris,Todoterreno,Dacia,Duster,Duster Ambiance 2013 dCi 110 4x4,115 CV,Todoterreno,168 km/h,12.5 s,5.3 l/100km,137g CO2/km,4315 mm / 1822 mm / 1695 mm,B,15.990€
102.566,2015,Gasolina,Alicante,5,Sí,Manual ,Negro,Todoterreno,Dacia,Duster,Duster Laureate TCE 125,125 CV,Todoterreno,175 km/h,10.4 s,6.1 l/100km,140g CO2/km,4315 mm / 1822 mm / 1695 mm,C,9.990€
93.929,2015,Diésel,A Coruña,5,Sí,Manual ,Marrón,Todoterreno,Dacia,Duster,Duster Ambiance 2013 dCi 90 4x2,90 CV,Todoterreno,156 km/h,13.8 s,4.8 l/100km,126g CO2/km,4315 mm / 1822 mm / 1695 mm,B,11.490€
97.400,2018,Diésel,Gipuzkoa,5,Sí,Automático ,Negro,Monovolumen,False,False,False,150 CV,False,False,False,False,False,False,False,32.490€
62.182,2019,Diésel,Alcalá de Henares,5,Sí,Automático ,Negro,Monovolumen,Citroen,C4 SpaceTourer,Grand C4 SpaceTourer BlueHDi 120 S&S Feel Automático,130 CV,Monovolumen,188 km/h,11.5 s,4 l/100km,106g CO2/km,4602 mm / 1826 mm / 1638 mm,C,19.490€
66.698,2019,Gasolina,Alcorcón,5,Sí,Manual ,Negro,Todoterreno,Citroen,C5 Aircross,C5 Aircross Feel PureTech 130 S&S,131 CV,Todoterreno,195 km/h,10.5 s,5.2 l/100km,119g CO2/km,4500 mm / 1840 mm / 1654 mm,C,16.490€
21.849,2021,Gasolina,Huesca,5,Sí,Automático ,Marrón,Berlina,Citroen,C4,C4 SpaceTourer PureTech 130 S&S Shine EAT8,130 CV,Monovolumen,200 km/h,10.8 s,5.1 l/100km,117g CO2/km,4438 mm / 1826 mm / 1610 mm,C,19.490€
111.095,2016,Gasolina,Alicante,5,Sí,Automático ,Blanco,Monovolumen,Citroen,C4 Picasso,C4 Picasso Intensive Plus THP 165 S&S Aut.,165 CV,Monovolumen,210 km/h,8.6 s,5.6 l/100km,129g CO2/km,4428 mm / 1826 mm / 1613 mm,C,14.480€
120.000,2017,Gasolina,Sant Boi de Llobregat,5,Sí,Automático ,Negro,Berlina,Citroen,C4 Cactus,C4 Cactus PureTech 110 S&S EAT6 Shine,110 CV,Turismo,188 km/h,9.7 s,4.6 l/100km,105g CO2/km,4157 mm / 1729 mm / 1480 mm,C,12.490€
109.637,2018,Diésel,Sevilla,5,Sí,Manual ,Blanco,Berlina,Citroen,C4 Cactus,C4 Cactus BlueHDi 100 S&S Limited Edition,99 CV,Turismo,184 km/h,10.6 s,3.6 l/100km,95g CO2/km,4157 mm / 1729 mm / 1480 mm,C,11.990€
50.000,2019,Gasolina,Alicante,5,Sí,Manual ,Gris,Berlina,Citroen,C3,C3 Aircross PureTech 110 S&S Rip Curl,110 CV,Todoterreno,188 km/h,10 s,4.7 l/100km,108g CO2/km,4154 mm / 1756 mm / 1597 mm,C,12.490€
52.251,2022,Gasolina,San Fernando de Henares,5,Sí,Manual ,Gris,Berlina,Citroen,C3,C3 PureTech 83 S&S C-Series,83 CV,Turismo,169 km/h,13.3 s,5.5 l/100km,g CO2/km,3996 mm / 1749 mm / 1474 mm,C,13.290€
49.897,2021,Diésel,Alcalá de Guadaíra,5,Sí,Manual ,Gris,Monovolumen,Citroen,Berlingo,Berlingo Talla XL BlueHDi 130 S&S Feel,130 CV,Vehículo comercial,184 km/h,10.5 s,4.4 l/100km,113g CO2/km,4750 mm / 1848 mm / 1801 mm,C,23.990€
27.836,2021,Diésel,El Zabal,5,Sí,Manual ,Blanco,Monovolumen,Citroen,Berlingo,Berlingo Talla XL BlueHDi 100 S&S Feel,102 CV,Vehículo comercial,171 km/h,12.6 s,5.4 l/100km,110g CO2/km,4750 mm / 1848 mm / 1801 mm,C,24.490€
127.823,2019,Diésel,Córdoba,4,Sí,Manual ,Blanco,Monovolumen,Citroen,Berlingo,Berlingo Talla M BlueHDi 75 Live,76 CV,Vehículo comercial,153 km/h,16.5 s,4.2 l/100km,112g CO2/km,4403 mm / 1848 mm / 1800 mm,C,13.990€
44.323,2022,Diésel,Valladolid,5,Sí,Automático ,Blanco,Todoterreno,BMW,X1,X1 sDrive20d Aut.,190 CV,Todoterreno,205 km/h,8.3 s,5.9 l/100km,155g CO2/km,4454 mm / 1798 mm / 1545 mm,B,33.990€
47.686,2022,Diésel,Zaragoza,5,Sí,Automático ,Azul,Todoterreno,BMW,X1,X1 sDrive20d Aut.,190 CV,Todoterreno,205 km/h,8.3 s,5.9 l/100km,155g CO2/km,4454 mm / 1798 mm / 1545 mm,B,36.890€
133.490,2017,Diésel,Jaén,5,Sí,Automático ,Blanco,Todoterreno,BMW,X1,X1 sDrive20d Aut.,190 CV,Todoterreno,205 km/h,8.3 s,5.9 l/100km,155g CO2/km,4454 mm / 1798 mm / 1545 mm,B,19.990€
54.471,2022,Diésel,Vigo,5,Sí,Automático ,Otros,Todoterreno,BMW,X1,X1 sDrive20d Aut.,190 CV,Todoterreno,205 km/h,8.3 s,5.9 l/100km,155g CO2/km,4454 mm / 1798 mm / 1545 mm,B,34.990€
40.391,2022,Diésel,Ourense,5,Sí,Automático ,Otros,Todoterreno,BMW,X1,X1 sDrive20d Aut.,190 CV,Todoterreno,205 km/h,8.3 s,5.9 l/100km,155g CO2/km,4454 mm / 1798 mm / 1545 mm,B,36.990€
48.000,2022,Diésel,Huesca,5,Sí,Automático ,Blanco,Todoterreno,BMW,X1,X1 sDrive20d Aut.,190 CV,Todoterreno,205 km/h,8.3 s,5.9 l/100km,155g CO2/km,4454 mm / 1798 mm / 1545 mm,B,35.890€
49.655,2021,Híbrido (Gasolina),Iurreta,5,Sí,Automático ,Azul,Berlina,False,False,False,286 CV,False,False,False,False,False,False,False,47.480€
29.150,2021,Híbrido (Gasolina),Sabadell,5,Sí,Automático ,Azul,Berlina,BMW,7 Series,745Le xDrive,394 CV,Turismo,250 km/h,5.1 s,2.3 l/100km,g CO2/km,5260 mm / 1902 mm / 1479 mm,Cero,59.790€
145.000,2015,Diésel,Ourense,4,Sí,Automático ,Otros,Berlina,BMW,4 Series,420d xDrive Gran Coupé Aut.,190 CV,Turismo,230 km/h,7.4 s,4.5 l/100km,118g CO2/km,4638 mm / 1825 mm / 1404 mm,C,20.690€
195.000,2015,Diésel,Sant Just Desvern,5,Sí,Automático ,Gris,Berlina,BMW,3 Series,318d Gran Turismo Aut.,143 CV,Turismo,210 km/h,9.6 s,4.8 l/100km,127g CO2/km,4824 mm / 1828 mm / 1508 mm,B,14.990€
120.000,2018,Diésel,Iurreta,5,Sí,Automático ,Blanco,Monovolumen,BMW,2 Series,218d Gran Tourer Aut. 7 plazas,150 CV,Monovolumen,207 km/h,9.3 s,4.3 l/100km,114g CO2/km,4556 mm / 1800 mm / 1608 mm,C,20.380€
94.246,2017,Diésel,Mairena del Aljarafe,4,Sí,Automático ,Gris,Berlina,BMW,3 Series,318d Berlina Aut.,150 CV,Turismo,210 km/h,9.3 s,5.3 l/100km,140g CO2/km,4531 mm / 1817 mm / 1421 mm,B,17.990€
78.718,2021,Diésel,San Fernando de Henares,5,Sí,Automático ,Negro,Monovolumen,BMW,2 Series,218d Gran Tourer Aut. 7 plazas,150 CV,Monovolumen,207 km/h,9.3 s,4.3 l/100km,114g CO2/km,4556 mm / 1800 mm / 1608 mm,C,26.290€
94.395,2015,Diésel,Alicante,4,Sí,Automático ,Negro,Familiar,BMW,2 Series,218d Active Tourer Aut.,150 CV,Monovolumen,210 km/h,8.9 s,4.1 l/100km,109g CO2/km,4342 mm / 1800 mm / 1555 mm,C,15.890€
93.020,2020,Diésel,Tarragona,5,Sí,Manual ,Granate,Monovolumen,BMW,2 Series,216d Active Tourer,116 CV,Monovolumen,195 km/h,10.6 s,3.8 l/100km,99g CO2/km,4342 mm / 1800 mm / 1555 mm,C,18.490€
104.876,2020,Diésel,A Coruña,5,Sí,Manual ,Azul,Berlina,BMW,1 Series,118d,150 CV,Turismo,218 km/h,8.5 s,4.1 l/100km,108g CO2/km,4319 mm / 1799 mm / 1434 mm,C,26.490€
79.999,2019,Diésel,Irun,5,Sí,Automático ,Negro,Berlina,BMW,1 Series,116d 5p Aut.,116 CV,Turismo,200 km/h,10.3 s,3.8 l/100km,99g CO2/km,4329 mm / 1765 mm / 1421 mm,C,19.290€
140.000,2018,Diésel,Xátiva,5,Sí,Manual ,Blanco,Berlina,BMW,1 Series,116d 5p EfficientDynamics,116 CV,Turismo,195 km/h,10.5 s,3.8 l/100km,99g CO2/km,4324 mm / 1765 mm / 1413 mm,B,18.290€
45.278,2015,Eléctrico,Irun,5,Sí,Automático ,Otros,Berlina,BMW,i3,i3,170 CV,Monovolumen,150 km/h,7.2 s, l/100km,0g CO2/km,3999 mm / 1775 mm / 1578 mm,Cero,18.990€
98.485,2018,Diésel,Olías del Rey,5,Sí,Automático ,Blanco,Todoterreno,Audi,Q5,Q5 2.0 TDI 140 kW (190 CV) quattro-ultra S tronic 7 vel.,190 CV,Todoterreno,218 km/h,7.9 s,4.9 l/100km,129g CO2/km,4663 mm / 1893 mm / 1659 mm,C,32.990€
50.157,2019,Diésel,Madrid,5,Sí,Automático ,Gris,Todoterreno,Audi,Q5,Q5 40 TDI quattro-ultra S tronic,190 CV,Todoterreno,220 km/h,8.1 s,5.5 l/100km,144g CO2/km,4663 mm / 1893 mm / 1659 mm,C,31.990€
62.000,2018,Diésel,Badalona,5,Sí,Automático ,Rojo,Todoterreno,Audi,Q2,Q2 design edition 2.0 TDI 110 kW (150 CV) quattro S tronic 7 vel.,150 CV,Todoterreno,211 km/h,8.1 s,4.9 l/100km,129g CO2/km,4191 mm / 1794 mm / 1538 mm,C,21.990€
59.356,2018,Gasolina,Palma,5,Sí,Manual ,Otros,Todoterreno,Audi,Q2,Q2 Advanced 1.0 TFSI 85 kW (116 CV),116 CV,Todoterreno,197 km/h,10.1 s,5.1 l/100km,117g CO2/km,4191 mm / 1794 mm / 1538 mm,C,19.890€
161.000,2015,Diésel,Móstoles,5,Sí,Automático ,Gris,Berlina,Audi,A5,A5 Sportback 3.0 TDI 245 CV clean diesel quattro S tronic 7 vel.,245 CV,Turismo,250 km/h,5.9 s,5.7 l/100km,149g CO2/km,4712 mm / 1854 mm / 1391 mm,B,22.490€
125.920,2016,Diésel,Puerto de Sagunto,2,Sí,Automático ,Negro,Cabriolet,Audi,A5,A5 Cabrio 2.0 TDI 190 CV clean diesel multitronic 8 vel.,190 CV,Descapotable,226 km/h,8.3 s,4.7 l/100km,124g CO2/km,4626 mm / 1854 mm / 1383 mm,B,25.990€
85.500,2017,Gasolina,Biscay,5,Sí,Automático ,Otros,Berlina,False,False,False,354 CV,False,False,False,False,False,False,False,35.890€
131.198,2014,Diésel,El Zabal,5,Sí,Manual ,Negro,Familiar,Audi,A4 Allroad,A4 Avant 2.0 TDI 177 CV quattro,177 CV,Turismo familiar,222 km/h,7.9 s,5.3 l/100km,139g CO2/km,4699 mm / 1826 mm / 1416 mm,B,17.480€
148.051,2015,Diésel,Alicante,3,Sí,Manual ,Rojo,Berlina,Audi,A1,A1 1.4 TDI ultra 90 CV Attraction,90 CV,Turismo,182 km/h,11.4 s,3.4 l/100km,89g CO2/km,3973 mm / 1740 mm / 1416 mm,C,12.990€
44.284,2021,Gasolina,Gijón,3,Sí,Manual ,Otros,Berlina,Abarth,500,595 Turismo 1.4 16v T-JET 160 CV,165 CV,Turismo,210 km/h,7.4 s,6.5 l/100km,155g CO2/km,3657 mm / 1627 mm / 1485 mm,C,21.490€
97.000,2017,Gasolina,Badalona,2,Sí,Manual ,Rojo,Cabriolet,Abarth,500,595C Competizione 1.4 16v T-JET 180 CV,180 CV,Descapotable,225 km/h,6.7 s,6 l/100km,139g CO2/km,3657 mm / 1627 mm / 1485 mm,C,18.790€
73.976,2021,Diésel,Taco   la Laguna,2,Sí,Automático ,Azul,Deportivo,BMW,4 Series,420d Cabrio,190 CV,Descapotable,236 km/h,7.6 s,4.9 l/100km,g CO2/km,4768 mm / 1852 mm / 1384 mm,ECO,43.900€
171.600,1986,Gasolina,Vila Seca,3,Sí,Manual ,Blanco,Deportivo,False,False,False,115 CV,False,False,False,False,False,False,False,14.000€
14.498,2019,Gasolina,Fornells de la Selva,5,Sí,Manual ,Gris,Berlina,Fiat,Tipo,Tipo SW 1.4 70 kW (95 CV) Lounge,92 CV,Turismo familiar,185 km/h,12.3 s,5.7 l/100km,132g CO2/km,4571 mm / 1792 mm / 1514 mm,C,13.490€
128.000,2018,Diésel,Numancia de la Sagra,5,Sí,Automático ,Blanco,Todoterreno,Volkswagen,Tiguan,Tiguan R-Line 2.0 TDI 140 CV 4Motion DSG,150 CV,Todoterreno,184 km/h,10.5 s,6.4 l/100km,169g CO2/km,4427 mm / 1809 mm / 1686 mm,B,31.950€
68.000,2017,Gasolina,Molins de Rei,5,Sí,Manual ,Gris,Familiar,SEAT,Leon,León ST 1.2 TSI 110 CV Start&Stop Style,109 CV,Turismo familiar,194 km/h,10.1 s,4.9 l/100km,114g CO2/km,4535 mm / 1816 mm / 1454 mm,C,14.490€
134.000,2018,Diésel,Mataró,False,Sí,Manual ,Blanco,Furgoneta,Renault,Kangoo,Kangoo 1.9 dCi 4x4 Privilege,,Vehículo comercial,142 km/h, s,7.4 l/100km,g CO2/km,3995 mm / 1663 mm / 1894 mm,Sin etiqueta,11.590€
58.000,2018,Gasolina,Mataró,False,Sí,Manual ,Gris,Berlina,Peugeot,308,308 5p Allure 1.2 PureTech 130 S&S,,Turismo,207 km/h,9.6 s,4.8 l/100km,110g CO2/km,4253 mm / 1804 mm / 1457 mm,C,12.490€
28.000,2018,Gasolina,Mataró,False,Sí,Manual ,Gris,Berlina,Peugeot,208,208 5p Style 1.2 PureTech 82,,Turismo,175 km/h,12.2 s,4.5 l/100km,104g CO2/km,3973 mm / 1739 mm / 1460 mm,C,10.990€
101.000,2016,Gasolina,Mataró,False,Sí,Manual ,Granate,Familiar,Peugeot,2008,2008 Allure 1.2 PureTech 110,,Todoterreno,190 km/h,9.9 s,4.7 l/100km,108g CO2/km,4159 mm / 1739 mm / 1570 mm,C,9.990€
158.745,2002,Diésel,Málaga,2,Sí,Secuencial ,Negro,Utilitario,Smart,Fortwo,& pulse cdi cabrio,44 CV,Descapotable,135 km/h,19.8 s,3.4 l/100km,g CO2/km,2500 mm / 1537 mm / 1549 mm,Sin etiqueta,3.900€
66.000,2021,Gasolina,Barcelona,5,Sí,Manual ,Blanco,Berlina,Skoda,Fabia,Fabia Combi 1.0 TSI 70 kW (95 CV) Monte Carlo,95 CV,Turismo familiar,185 km/h,10.9 s,4.6 l/100km,105g CO2/km,4262 mm / 1732 mm / 1467 mm,C,12.490€
90.843,2020,Diésel,Rivas Vaciamadrid,5,Sí,Automático ,Negro,Berlina,BMW,1 Series,116d 5p Aut.,116 CV,Turismo,200 km/h,10.3 s,3.6 l/100km,96g CO2/km,4329 mm / 1765 mm / 1421 mm,C,22.490€
21.306,2022,Híbrido (Gasolina),Rivas Vaciamadrid,4,Sí,Automático ,Negro,Berlina,False,False,False,286 CV,False,False,False,False,False,False,False,68.990€
85.500,2016,Diésel,Rivas Vaciamadrid,5,Sí,Manual ,Blanco,Berlina,SEAT,Ibiza,Ibiza ST 1.4 TDI 105 CV Start&Stop FR,105 CV,Turismo familiar,192 km/h,10.3 s,3.7 l/100km,97g CO2/km,4240 mm / 1693 mm / 1441 mm,C,15.490€
48.528,2022,Diésel,Rivas Vaciamadrid,5,Sí,Manual ,Gris,Berlina,Peugeot,308,308 SW GT Line BlueHDi 130 S&S,130 CV,Turismo familiar,203 km/h,10 s,4.9 l/100km,94g CO2/km,4585 mm / 1804 mm / 1470 mm,C,22.490€
80.560,2017,Diésel,Alcalá de Henares,5,Sí,Automático ,Gris,Todoterreno,False,False,False,150 CV,False,False,False,False,False,False,False,22.990€
68.332,2021,Híbrido (Gasolina),San Fernando de Henares,5,Sí,Automático ,Azul,Familiar,False,False,False,110 CV,False,False,False,False,False,False,False,18.490€
84.000,2017,Diésel,San Fernando de Henares,5,Sí,Automático ,Azul,Berlina,Mercedes-Benz,Clase A,A 200 CDI 7G-DCT,136 CV,Turismo,210 km/h,9.2 s,3.9 l/100km,102g CO2/km,4292 mm / 1780 mm / 1433 mm,B,22.990€
131.500,2016,Diésel,San Fernando de Henares,5,Sí,Automático ,Gris,Todoterreno,Audi,Q7,Q7 3.0 TDI 160 kW (218 CV) ultra quattro tiptronic 8 vel. 5 plazas,218 CV,Todoterreno,216 km/h,7.1 s,5.5 l/100km,144g CO2/km,5052 mm / 1968 mm / 1741 mm,C,35.990€
126.050,2017,Diésel,San Fernando de Henares,4,Sí,Manual ,Gris,Berlina,Audi,A4,A4 2.0 TDI DPF,150 CV,Turismo,215 km/h,9.4 s,5.5 l/100km,144g CO2/km,4703 mm / 1826 mm / 1427 mm,B,19.990€
133.000,2017,Gasolina,San Fernando de Henares,5,Sí,Manual ,Blanco,Todoterreno,Volkswagen,Tiguan,Tiguan Sport 1.4 TSI 150 CV 4Motion,150 CV,Todoterreno,192 km/h,9.6 s,8 l/100km,185g CO2/km,4427 mm / 1809 mm / 1686 mm,C,19.490€
99.874,2017,Gasolina,San Fernando de Henares,5,Sí,Automático ,Blanco,Todoterreno,Peugeot,3008,3008 Allure 1.6 THP 165 S&S EAT6,165 CV,Monovolumen,202 km/h,9.6 s,6 l/100km,138g CO2/km,4365 mm / 1837 mm / 1639 mm,C,20.390€
130.000,2016,Diésel,San Fernando de Henares,3,Sí,Automático ,Gris,Berlina,Audi,A3,A3 1.6 TDI clean diesel 110 CV Attraction S tronic 7 vel.,110 CV,Turismo,220 km/h,10.5 s,3.9 l/100km,102g CO2/km,4237 mm / 1777 mm / 1421 mm,B,19.490€
32.890,2023,Híbrido (Gasolina),San Sebastián de los Reyes,5,Sí,Automático ,Otros,Todoterreno,False,False,False,158 CV,False,False,False,False,False,False,False,28.490€
74.475,2016,Gasolina,San Sebastián de los Reyes,5,Sí,Automático ,Otros,Berlina,Ford,Focus,Focus Sportbreak Trend 1.6 Ti-VCT 125 CV Powershift,125 CV,Turismo familiar,193 km/h,11.9 s,6.4 l/100km,149g CO2/km,4556 mm / 1823 mm / 1505 mm,C,12.490€
71.619,2019,Diésel,Alcobendas,5,Sí,Automático ,Gris,Berlina,BMW,1 Series,118d 5p Aut.,150 CV,Turismo,212 km/h,8.9 s,4.4 l/100km,116g CO2/km,4324 mm / 1765 mm / 1421 mm,B,21.290€
96.200,2020,Gasolina,Alcobendas,5,Sí,Automático ,Blanco,Berlina,Mercedes-Benz,CLA,CLA 180 Shooting Brake 7G-DCT,136 CV,Turismo familiar,215 km/h,9.2 s,6.1 l/100km,128g CO2/km,4688 mm / 1830 mm / 1442 mm,C,29.990€
190.099,2014,Gasolina,Collado Villalba,5,Sí,Manual ,Granate,Berlina,Hyundai,i20,i20 5p 1.2 MPi Base 85 CV,85 CV,Turismo,168 km/h,12.7 s,4.9 l/100km,114g CO2/km,3995 mm / 1710 mm / 1490 mm,C,6.900€
144.981,2015,Gasolina,Villaviciosa de Odón,4,Sí,Automático ,Granate,pick,False,False,False,394 CV,False,False,False,False,False,False,False,47.400€
81.120,2021,Gasolina,Málaga,5,No,Manual ,False,4,Volkswagen,T-Roc,T-Roc Advance 1.5 TSI 110 kW (150 CV),150 CV,Todoterreno,205 km/h,8.4 s,5.4 l/100km,123g CO2/km,4234 mm / 1819 mm / 1573 mm,C,21.490€
138.293,2017,,Málaga,2,No,Manual ,Negro,Coupè,Mercedes-Benz,Clase C,C 220 CDI BlueEFFICIENCY Línea Sport Coupé,,Coupé,232 km/h,8.4 s,4.4 l/100km,117g CO2/km,4590 mm / 1770 mm / 1406 mm,B,29.490€
11.500,2019,Gasolina,Prat de Llobregat,5,Sí,Automático ,Gris,Berlina,Renault,Captur,Captur Zen TCe GPF 110 kW (150 CV) EDC,150 CV,Todoterreno,210 km/h,9.5 s,5.5 l/100km,125g CO2/km,4122 mm / 1778 mm / 1556 mm,C,18.900€
48.000,2008,Gasolina,Sevilla,4,No,Secuencial ,False,Tres,Mercedes-Benz,Clase C,C 63 AMG Berlina,457 CV,Turismo,250 km/h,4.5 s,13.4 l/100km,312g CO2/km,4725 mm / 1795 mm / 1438 mm,C,39.990€
108.710,2017,Gasolina,Lleida,5,Sí,Manual ,Blanco,Suv,KIA,Sportage,Sportage 1.6 GDi 135 CV X-Tech 4x2 Eco-Dynamics,132 CV,Todoterreno,178 km/h,11.1 s,6.4 l/100km,149g CO2/km,4440 mm / 1855 mm / 1630 mm,C,18.500€
40.790,2020,Gasolina,Cartagena,5,Sí,Manual ,Blanco,Turismo,Citroen,C3,C3 Collection PureTech 82,83 CV,Turismo,174 km/h,12.3 s,4.6 l/100km,107g CO2/km,3941 mm / 1728 mm / 1524 mm,C,13.500€
294.600,2009,Diésel,Lugo,3,Sí,Manual ,Blanco,Dos,Audi,A3,A3 1.9 TDI Ambition,105 CV,Turismo,187 km/h,11.4 s,4.9 l/100km,g CO2/km,4203 mm / 1765 mm / 1421 mm,Sin etiqueta,7.900€
132.000,2018,Gasolina,Calahorra,2,Sí,Manual ,Gris,4,Volkswagen,Tiguan,Tiguan Advance 1.4 TSI 150 CV BlueMotion Technology 2WD,150 CV,Todoterreno,197 km/h,9.3 s,6.7 l/100km,156g CO2/km,4427 mm / 1809 mm / 1683 mm,C,22.900€
55.000,2020,Diésel,Alpedrete,4,Sí,Manual ,Blanco,Furgonetas,False,False,False,102 CV,False,False,False,False,False,False,False,22.850€
84.900,2014,Diésel,Alpedrete,4,Sí,Manual ,Azul,puertas:,Mercedes-Benz,Clase E,E 200 CDI Avantgarde,125 CV,Turismo,199 km/h,12.5 s,6.2 l/100km,g CO2/km,4818 mm / 1799 mm / 1440 mm,Sin etiqueta,20.500€
32.300,2018,Gasolina,Alpedrete,2,Sí,Manual ,Gris,Descapotables,False,False,False,102 CV,False,False,False,False,False,False,False,20.650€
76.300,2017,Gasolina,Alpedrete,5,Sí,Manual ,Rojo,puertas:,Volkswagen,Polo,Polo 5p GTI 1.8 150 CV,142 CV,Turismo,216 km/h,8.2 s,7.8 l/100km,186g CO2/km,3915 mm / 1650 mm / 1459 mm,C,18.450€
29.800,2020,Diésel,Alpedrete,5,Sí,Manual ,Negro,puertas:,Smart,Forfour,forfour 1.5 cdi pulse 68 CV,60 CV,Turismo,160 km/h,13.9 s,4.6 l/100km,122g CO2/km,3752 mm / 1684 mm / 1450 mm,B,14.350€
12,2023,Gasolina,Jeréz de la Frontera,5,Sí,Manual ,Rojo,Coche,Hyundai,i20,i20 1.2 MPi 84 CV Klass,83 CV,Turismo,173 km/h,13.1 s,5.3 l/100km,g CO2/km,4065 mm / 1775 mm / 1450 mm,C,18.790€
10,2023,Gasolina,Guadalajara,5,Sí,Manual ,Azul,Coche,Hyundai,i20,"i20 1.2 MPi 61,8 kW (84 CV) N Line 30 Aniversario",83 CV,Turismo,173 km/h,13.1 s,5.4 l/100km,g CO2/km,4040 mm / 1775 mm / 1450 mm,C,17.990€
71.537,2019,Gasolina,Rivas Vaciamadrid,5,Sí,Manual ,Gris,Coche,Mazda,3,CX-3 Origin 2.0 SKYACTIV-G 89 kW (121 CV) 2WD,122 CV,Todoterreno,192 km/h,9 s,6.2 l/100km,141g CO2/km,4275 mm / 1765 mm / 1535 mm,C,19.490€
10.229,2023,Gasolina,Erandio,5,No,Manual ,Blanco,SUV,Hyundai,Bayon,Bayon 1.2 MPi 84 CV Essence,83 CV,Todoterreno,165 km/h,13.5 s,5.5 l/100km,g CO2/km,4180 mm / 1775 mm / 1500 mm,C,18.900€
36.500,2021,Gasolina,Toda España,5,Sí,Automático ,Gris,SUV,Cupra,Formentor,Formentor VZ5 2.5 TSI 287 kW (390 CV) DSG 7 vel. 4Drive,390 CV,Todoterreno,250 km/h,4.2 s,10.2 l/100km,g CO2/km,4468 mm / 1852 mm / 1505 mm,C,47.690€
34.400,2022,Gasolina,Inca,5,Sí,Automático ,Rojo,puertas:,Ford,KUGA,Kuga Titanium S 2.5 Turbo 200 CV Durashift 4WD,190 CV,Todoterreno,205 km/h,8.8 s,10.3 l/100km,244g CO2/km,4443 mm / 1842 mm / 1677 mm,C,29.500€
10,2023,Diésel,La Puebla de Montalban,5,No,Manual ,Negro,Combi,Peugeot,Rifter,Rifter Allure Standard BlueHDi 100,100 CV,Vehículo comercial,175 km/h, s,5.2 l/100km,g CO2/km,4403 mm / 1848 mm / 1796 mm,C,25.490€
10,2023,Gasolina,La Puebla de Montalban,5,No,Automático ,Blanco,Berlina,Peugeot,308,308 SW GT Line PureTech 130 S&S EAT8,130 CV,Turismo familiar,203 km/h,9.8 s,6.2 l/100km,109g CO2/km,4585 mm / 1804 mm / 1470 mm,C,24.990€
